GrLivArea,BedroomAbvGr,KitchenAbvGr,OverallCond,RoofSurface,GarageFinish,CentralAir,SalePrice,sin_MoSold,cos_MoSold
-0.6311667971808927,0.375,0.3333333333333333,0.75,0.7117037690103593,2,1,150000,-0.2817325568414294,-0.9594929736144975
1.0978856695379797,0.5,0.3333333333333333,0.625,0.9063257659246198,3,1,226000,0.7557495743542583,-0.654860733945285
-0.2505873140172279,0.25,0.3333333333333333,0.5,0.7088384394974653,3,1,220000,0.28173255684142967,-0.9594929736144974
0.41503523884103366,0.375,0.3333333333333333,0.625,0.02204099625303063,2,1,180000,-0.2817325568414294,-0.9594929736144975
0.35395458104933436,0.375,0.3333333333333333,0.625,0.594225258981706,1,1,174000,0.7557495743542583,-0.654860733945285
0.7877838684416602,0.625,0.6666666666666666,0.5,0.7167731981485563,1,1,171000,-0.2817325568414294,-0.9594929736144975
0.48238057948316365,0.375,0.3333333333333333,0.5,0.9867754022481816,2,1,231500,-0.7557495743542582,-0.6548607339452852
-0.9271730618637432,0.375,0.3333333333333333,0.5,0.16442583204760855,0,1,115000,0.9898214418809328,-0.142314838273285
-0.11119812059514488,0.5,0.3333333333333333,0.375,0.56116376460216,1,1,166000,0.28173255684142967,-0.9594929736144974
0.07047768206734534,0.375,0.3333333333333333,0.5,0.3698479171258541,2,1,204000,0.28173255684142967,-0.9594929736144974
0.42599843382928737,0.75,0.6666666666666666,0.5,0.16332378223495705,1,1,125000,-0.5406408174555974,0.8412535328311812
0.3962411902897416,0.375,0.3333333333333333,0.5,0.21467930350451844,1,1,130000,0.9898214418809328,-0.142314838273285
-0.9099451840250588,0.25,0.3333333333333333,0.75,0.2067445448534274,1,1,105000,-0.5406408174555974,0.8412535328311812
-0.5888801879404855,0.375,0.3333333333333333,0.5,0.8113290720740578,0,1,141000,0.9898214418809328,-0.142314838273285
-0.1754111198120595,0.375,0.3333333333333333,0.375,0.01300418778928808,1,1,115000,0.9898214418809328,-0.142314838273285
-0.7627251370399374,0.375,0.3333333333333333,0.625,0.8966277275732863,1,1,122000,0.0,1.0
0.39780736100234926,0.25,0.3333333333333333,0.5,0.5441921974873264,2,1,372402,0.0,1.0
-0.31949882537196556,0.125,0.3333333333333333,0.75,0.2990963191536258,2,1,235000,0.9096319953545183,0.41541501300188644
-0.4009397024275646,0.5,0.3333333333333333,0.5,0.5929027992065241,1,1,125000,0.9096319953545183,0.41541501300188644
-0.5638214565387627,0.25,0.3333333333333333,0.5,0.5159797222834472,0,0,79000,0.9898214418809328,-0.142314838273285
-0.6515270164447925,0.25,0.3333333333333333,0.75,0.36235397839982364,1,1,109500,0.28173255684142967,-0.9594929736144974
0.8018794048551292,0.5,0.3333333333333333,0.5,0.29094115054000447,3,1,269500,0.7557495743542583,-0.654860733945285
1.5755677368833203,0.5,0.3333333333333333,0.5,0.850341635441922,2,1,320000,0.9096319953545183,0.41541501300188644
-0.350822239624119,0.375,0.3333333333333333,0.625,0.7456469032400265,1,1,162500,0.28173255684142967,-0.9594929736144974
1.8981989036805011,0.375,0.3333333333333333,0.5,0.9257218426272869,3,1,412500,0.9096319953545183,0.41541501300188644
0.2505873140172279,0.375,0.3333333333333333,0.75,0.9444566894423627,1,1,152000,-0.9096319953545186,0.41541501300188605
0.6436961628817541,0.25,0.3333333333333333,0.5,0.49019175666740133,3,1,190000,-0.5406408174555974,0.8412535328311812
0.413469068128426,0.375,0.3333333333333333,0.5,0.050473881419440175,3,1,183500,0.7557495743542583,-0.654860733945285
0.31323414252153486,0.375,0.3333333333333333,0.5,0.754683711703769,3,1,215000,0.7557495743542583,-0.654860733945285
0.48707909162098667,0.25,0.3333333333333333,0.75,0.441701564910734,2,1,239000,0.28173255684142967,-0.9594929736144974
-0.14722004698512137,0.375,0.3333333333333333,0.5,0.7183160678862685,1,1,163000,0.28173255684142967,-0.9594929736144974
1.0994518402505873,0.5,0.3333333333333333,0.75,0.670487106017192,1,1,243000,0.28173255684142967,-0.9594929736144974
0.9459671104150352,0.5,0.3333333333333333,0.5,0.7809124972448754,1,1,211000,-0.9898214418809327,-0.14231483827328523
0.7267032106499608,0.5,0.3333333333333333,0.5,0.6336786422746308,1,1,172500,-0.2817325568414294,-0.9594929736144975
-0.7642913077525451,0.25,0.3333333333333333,0.625,0.13445007714348692,1,1,100000,-0.2817325568414294,-0.9594929736144975
0.10806577916992952,0.375,0.3333333333333333,0.5,0.0689883182719859,1,1,177000,0.28173255684142967,-0.9594929736144974
0.5418950665622553,0.5,0.3333333333333333,0.625,0.41657482918227906,1,1,200100,-0.2817325568414294,-0.9594929736144975
-0.1816758026624902,0.375,0.3333333333333333,0.625,0.9534934979061054,2,1,120000,0.28173255684142967,-0.9594929736144974
0.980422866092404,0.375,0.3333333333333333,0.5,0.939607670266696,1,1,200000,0.28173255684142967,-0.9594929736144974
-0.31949882537196556,0.375,0.3333333333333333,0.875,0.5887150099184483,1,1,127000,0.28173255684142967,-0.9594929736144974
-0.37431480031323416,0.375,0.3333333333333333,0.5,0.3927705532290059,1,1,173000,0.28173255684142967,-0.9594929736144974
0.31323414252153486,0.375,0.3333333333333333,0.75,0.023804275953273085,1,1,135000,-0.7557495743542582,-0.6548607339452852
0.21456538762725136,0.0,0.3333333333333333,0.5,0.6687238263169495,3,1,286000,-0.7557495743542582,-0.6548607339452852
1.990602975724354,0.375,0.3333333333333333,0.875,0.020938946440379108,1,1,315000,-1.133107779529596e-15,1.0
0.036021926389976505,0.5,0.3333333333333333,1.0,0.41613400925721844,3,1,184000,0.28173255684142967,-0.9594929736144974
-0.03915426781519186,0.375,0.3333333333333333,0.5,0.026890015428697372,3,1,192000,-0.9898214418809327,-0.14231483827328523
0.3962411902897416,0.375,0.3333333333333333,0.5,0.8891337888472559,1,1,130000,0.7557495743542583,-0.654860733945285
-0.9271730618637432,0.375,0.3333333333333333,0.75,0.9032400264491955,1,1,127000,0.7557495743542583,-0.654860733945285
0.0,0.375,0.3333333333333333,0.625,0.34582323121005076,1,1,148500,-0.2817325568414294,-0.9594929736144975
2.5935787000783086,0.5,0.3333333333333333,0.375,0.49724487546837115,1,1,235000,0.9096319953545183,0.41541501300188644
0.4025058731401723,0.375,0.3333333333333333,0.5,0.026890015428697372,3,1,274900,0.0,1.0
-0.5246671887235709,0.25,0.3333333333333333,0.5,0.4163544192197487,2,1,140000,0.9096319953545183,0.41541501300188644
-0.27721221613155833,0.375,0.3333333333333333,0.625,0.2005730659025788,1,1,171500,0.5406408174555976,0.8412535328311812
-0.9522317932654659,0.125,0.3333333333333333,0.5,0.9448975093674234,2,1,149000,0.0,1.0
-0.02192638997650744,0.375,0.3333333333333333,0.5,0.147454264932775,2,1,180500,0.7557495743542583,-0.654860733945285
0.37588097102584184,0.375,0.3333333333333333,0.5,0.11946219969142607,2,1,143900,0.9096319953545183,0.41541501300188644
-0.557556773688332,0.375,0.3333333333333333,0.5,0.8875909191095437,2,1,141000,0.9898214418809328,-0.142314838273285
-0.5700861393891934,0.375,0.3333333333333333,0.75,0.5358166189111748,2,1,145000,-0.2817325568414294,-0.9594929736144975
-0.9271730618637432,0.25,0.3333333333333333,0.625,0.5807802512673573,0,0,98000,0.9898214418809328,-0.142314838273285
-0.38214565387627253,0.375,0.3333333333333333,0.5,0.97112629490853,2,1,186000,0.9096319953545183,0.41541501300188644
0.620203602192639,0.375,0.3333333333333333,0.5,0.39475424289177874,2,1,252678,-0.2817325568414294,-0.9594929736144975
-0.7298355520751761,0.375,0.3333333333333333,0.5,0.4520608331496584,1,1,156000,-0.2817325568414294,-0.9594929736144975
-0.10023492560689115,0.375,0.3333333333333333,0.75,0.32620674454485343,3,1,161750,0.9096319953545183,0.41541501300188644
-0.031323414252153486,0.375,0.3333333333333333,0.5,0.9803835133348027,1,1,210000,0.9898214418809328,-0.142314838273285
0.7799530148786218,0.375,0.3333333333333333,1.0,0.7663654397178753,1,1,311500,0.7557495743542583,-0.654860733945285
-0.32576350822239625,0.25,0.3333333333333333,0.5,0.7981044743222394,3,1,167240,0.9096319953545183,0.41541501300188644
1.2701644479248237,0.5,0.3333333333333333,0.5,0.39739916244214235,2,1,200000,-1.133107779529596e-15,1.0
0.15035238841033674,0.375,0.3333333333333333,0.625,0.52523694070972,2,1,179900,0.5406408174555976,0.8412535328311812
-0.9271730618637432,0.25,0.3333333333333333,0.625,0.9706854749834692,1,1,97000,0.9096319953545183,0.41541501300188644
1.6664056382145653,0.5,0.3333333333333333,0.5,0.008375578576151649,2,1,290000,0.28173255684142967,-0.9594929736144974
0.15505090054815976,0.25,0.3333333333333333,0.5,0.7612960105796782,3,1,192500,0.7557495743542583,-0.654860733945285
2.095536413469068,0.5,0.3333333333333333,0.5,0.6092131364337668,3,1,403000,-0.2817325568414294,-0.9594929736144975
-0.7345340642129993,0.25,0.3333333333333333,0.5,0.52523694070972,1,1,94500,0.28173255684142967,-0.9594929736144974
-0.880187940485513,0.375,0.3333333333333333,0.625,0.8437293365660128,1,1,128200,0.5406408174555976,0.8412535328311812
0.7893500391542678,0.5,0.3333333333333333,0.5,0.5761516420542209,3,1,216500,0.7557495743542583,-0.654860733945285
-0.7345340642129993,0.25,0.3333333333333333,0.25,0.8084637425611638,1,1,89500,-0.7557495743542582,-0.6548607339452852
-0.06577916992952232,0.375,0.3333333333333333,0.5,0.10778047167731983,2,1,185500,0.7557495743542583,-0.654860733945285
0.3727486296006265,0.375,0.3333333333333333,0.5,0.49768569539343177,3,1,318000,-1.133107779529596e-15,1.0
0.0485512920908379,0.375,0.3333333333333333,0.375,0.3191536257438836,1,1,113000,0.9898214418809328,-0.142314838273285
0.17227877838684416,0.375,0.3333333333333333,0.5,0.544633017412387,2,1,262500,0.9898214418809328,-0.142314838273285
-0.9240407204385278,0.25,0.3333333333333333,1.0,0.14811549482036587,0,1,110500,-0.7557495743542582,-0.6548607339452852
-0.025058731401722788,0.375,0.3333333333333333,0.375,0.8102270222614062,1,0,79000,0.9898214418809328,-0.142314838273285
-0.37431480031323416,0.375,0.3333333333333333,0.625,0.5803394313422967,2,1,120000,0.9898214418809328,-0.142314838273285
1.024275646045419,0.375,0.3333333333333333,0.5,0.09587833370068327,2,1,205000,0.7557495743542583,-0.654860733945285
0.6515270164447925,0.375,0.3333333333333333,0.5,0.8964073176107561,3,1,241500,0.28173255684142967,-0.9594929736144974
0.7392325763508223,0.5,0.6666666666666666,0.875,0.6729116156050253,1,0,137000,0.9898214418809328,-0.142314838273285
-0.12685982772122162,0.25,0.3333333333333333,0.5,0.10800088163985014,1,1,140000,0.28173255684142967,-0.9594929736144974
0.33202819107282694,0.375,0.3333333333333333,0.5,0.8038351333480274,2,1,180000,-0.9898214418809327,-0.14231483827328523
1.0775254502740799,0.5,0.3333333333333333,0.75,0.4304606568216883,3,1,277000,0.28173255684142967,-0.9594929736144974
0.26468285043069695,0.25,0.3333333333333333,0.5,0.8011902137976636,3,1,235000,-1.133107779529596e-15,1.0
-0.24119028974158183,0.375,0.3333333333333333,0.75,0.7729777385937845,2,1,158000,-0.9096319953545186,0.41541501300188605
-0.22239624119028975,0.375,0.3333333333333333,0.625,0.1787524796120785,2,1,145000,0.28173255684142967,-0.9594929736144974
1.307752545027408,0.5,0.3333333333333333,0.5,0.7227242671368745,3,1,230000,0.5406408174555976,0.8412535328311812
0.2317932654659358,0.375,0.3333333333333333,0.5,0.7987657042098303,2,1,220000,0.9096319953545183,0.41541501300188644
0.5262333594361785,0.375,0.3333333333333333,0.5,0.5937844390566454,2,1,231500,0.7557495743542583,-0.654860733945285
-0.898981989036805,0.25,0.3333333333333333,0.5,0.48908970685474984,1,1,97000,-1.133107779529596e-15,1.0
-0.1158966327329679,0.375,0.3333333333333333,0.5,0.2797002424509588,1,1,176000,0.7557495743542583,-0.654860733945285
1.75097885669538,0.375,0.3333333333333333,0.5,0.0015428697377121436,3,1,276000,-0.5406408174555974,0.8412535328311812
-0.38214565387627253,0.375,0.3333333333333333,0.75,0.52523694070972,1,1,151000,-0.2817325568414294,-0.9594929736144975
-0.2192638997650744,0.375,0.3333333333333333,0.75,0.01785320696495482,1,1,130000,0.9898214418809328,-0.142314838273285
-0.05324980422866092,0.375,0.3333333333333333,0.625,0.19969142605245757,3,1,175500,0.28173255684142967,-0.9594929736144974
0.08613938919342208,0.375,0.3333333333333333,0.5,0.6122988759091911,3,1,185000,0.28173255684142967,-0.9594929736144974
1.1527016444792482,0.5,0.3333333333333333,0.875,0.9268238924399383,1,1,179500,-0.2817325568414294,-0.9594929736144975
-1.0618637431480031,0.25,0.3333333333333333,0.625,0.33656601278377785,3,1,120500,0.5406408174555976,0.8412535328311812
-0.5371965544244323,0.375,0.3333333333333333,0.75,0.6856953934317831,2,1,148000,0.7557495743542583,-0.654860733945285
0.7564604541895067,0.375,0.3333333333333333,0.5,0.8186026008375579,2,1,266000,-0.7557495743542582,-0.6548607339452852
-0.1456538762725137,0.25,0.3333333333333333,0.75,0.22129160238042758,1,1,241500,0.9898214418809328,-0.142314838273285
1.2748629600626469,0.5,0.3333333333333333,0.75,0.18139739916244216,3,1,290000,0.9898214418809328,-0.142314838273285
0.27564604541895066,0.375,0.3333333333333333,0.625,0.2924840202777166,2,1,139000,0.9898214418809328,-0.142314838273285
-1.0023492560689116,0.25,0.3333333333333333,0.75,0.5256777606347807,1,1,124500,0.28173255684142967,-0.9594929736144974
0.14408770555990602,0.375,0.3333333333333333,0.75,0.6464624201013885,1,0,205000,-0.9096319953545186,0.41541501300188605
1.0415035238841033,0.375,0.3333333333333333,0.5,0.7531408419660569,3,1,415298,0.7557495743542583,-0.654860733945285
0.8238057948316366,0.375,0.3333333333333333,0.625,0.6294908529865549,3,1,228500,0.0,1.0
-0.3038371182458888,0.25,0.3333333333333333,0.5,0.3006391888913379,3,1,185000,0.7557495743542583,-0.654860733945285
0.018794048551292093,0.375,0.3333333333333333,0.5,0.02666960546616709,3,1,244600,-1.133107779529596e-15,1.0
-0.3226311667971809,0.25,0.3333333333333333,0.5,0.6605686577033282,2,1,164700,0.28173255684142967,-0.9594929736144974
0.43539545810493346,0.375,0.3333333333333333,0.75,0.4414811549482036,2,1,159000,0.28173255684142967,-0.9594929736144974
-0.9365700861393892,0.375,0.3333333333333333,0.375,0.23297333039453386,0,1,88000,0.28173255684142967,-0.9594929736144974
-0.8707909162098669,0.375,0.3333333333333333,0.5,0.7385937844390567,1,1,122000,0.5406408174555976,0.8412535328311812
-0.09397024275646046,0.375,0.3333333333333333,0.75,0.6570420983028433,1,1,153575,-0.2817325568414294,-0.9594929736144975
0.7251370399373531,0.375,0.3333333333333333,0.5,0.5629270443024025,2,1,233230,-0.2817325568414294,-0.9594929736144975
0.4072043852779953,0.75,0.3333333333333333,0.625,0.9781794137094997,0,0,135900,0.9096319953545183,0.41541501300188644
0.4072043852779953,0.375,0.3333333333333333,0.375,0.52523694070972,1,1,131000,0.0,1.0
1.263899765074393,0.375,0.3333333333333333,0.75,0.7262508265373595,3,1,235000,0.9096319953545183,0.41541501300188644
-0.7094753328112764,0.375,0.3333333333333333,0.625,0.06061273969583425,1,1,142500,0.9096319953545183,0.41541501300188644
